product_id,product_brand,product_name,product_sku,product_retail_price,product_cost,product_weight,recyclable,low_fat
1100,Hilltop Farms,Hilltop Farms Deluxe Aluminum Foil,HF-01100-R,$3.23,1.31,3.66,0,0
1101,Premium Choice,Premium Choice Mini Rolls,PC-01101-T,2.92,,0.62,1,0.0
1102,Heritage Foods,Heritage Foods Mini Frozen Vegetables,HF-01102-M,8.97,4.17,1.52,1,0
1103,Everyday Basics,Everyday Basics Lite Ice Cream,EB-01103-B,4.36,,0.8,0,0
1104,TrueTaste,TrueTaste Original Frozen Fries,T-01104-J,5.21,2.69,1.57,yes,1
1105,GreenLeaf,GreenLeaf Low Sodium Bacon,G-01105-U,8.24,4.98,1.03,Y,0
1106,Golden Valley,Golden Valley Original Crackers,GV-01106-U,$1.65,0.88,0.82,Yes,N
1107,Value Plus,Value Plus Fresh Coffee,VP-01107-C,2.45,1.43,2.82,0,0
1108,American Classic,American Classic Mini Lotion,AC-01108-X,2.79,1.73,1.07,1,0
1109,Golden Valley,Golden Valley Traditional Croissants,GV-01109-M,2.68,1.47,1.13,1.0,No
1110,Farmhouse Select,Farmhouse Select Original Bacon,FS-01110-L,3.3,1.97,3.26,1,0
1111,Northern Mills,Northern Mills Extra Crunchy Cod,NM-01111-R,4.63,2.79,1.35,1,N
1112,Value Plus,Value Plus Classic Shrimp,VP-01112-W,5.13,2.88,2.35,N,0.0
1113,EcoHarvest,EcoHarvest Classic Cookies,E-01113-R,4.18,2.42,0.93,1,0
1114,Premium Choice,Premium Choice Mini Bottled Water,pc-01114-i,5.44,3.12,2.6,Y,0.0
1115,Golden Valley,Golden Valley Organic Cheese,GV-01115-E,4.91,2.31,0.93,0.0,0
1116,american classic,American Classic Low Sodium Vitamins,AC-01116-X,4.58,3.0,0.81,0.0,0
1117,TrueTaste,TrueTaste Family Size Frozen Pizza,T-01117-P,6.11,2.81,2.89,1.0,0.0
1118,Northern Mills,Northern Mills Original Trash Bags,NM-01118-Y,7.03,4.24,1.12,N,0
1119,American Classic,American Classic Family Size Rolls,AC-01119-M,5.19,2.11,0.63,0,N
1120,Wholesome Co,Wholesome Co Deluxe Laundry Detergent,WC-01120-P,6.23,4.23,1.05,1,0
1121,Natures Best,Natures Best Lite Milk,NB-01121-T,$3.70,1.89,1.18,1,0
1122,truetaste,TrueTaste Organic Juice,T-01122-A,2.65,1.59,2.39,True,0
1123,American Classic,American Classic Original Napkins,AC-01123-V,9.6,,2.38,1,N
1124,Premium Choice,Premium Choice Original Carrots,PC-01124-G,3.83,2.23,0.58,0,No
1125,Heritage Foods,Heritage Foods Organic Donuts,HF-01125-H,2.51,1.31,0.82,0,No
1126,EcoHarvest,EcoHarvest Gourmet Pretzels,E-01126-G,4.59,1.69,0.48,Yes,no
1127,Silver Creek,Silver Creek Mini Milk,SC-01127-X,6.43,3.19,,0,0
1128,BluePeak,BluePeak Jumbo Trash Bags,B-01128-G,3.58,1.34,2.98,Yes,0
1129,Silver Creek,Silver Creek Reduced Fat Onions,SC-01129-P,3.77,1.57,1.35,1,0
1130,Crystal Springs,Crystal Springs Traditional Juice,CS-01130-B,2.71,1.0,0.8,1.0,0
1131,Premium Choice,Premium Choice Reduced Fat Frozen Fries,PC-01131-R,$2.81,1.25,1.01,1,yes
1132,TrueTaste,TrueTaste Fresh Trash Bags,t-01132-q,4.89,2.91,3.62,0,no
1133,GreenLeaf,GreenLeaf Traditional Tortilla Chips,G-01133-U,3.5,2.28,0.27,0.0,0.0
1134,EcoHarvest,EcoHarvest Lite Cod,E-01134-P,14.01,6.64,0.59,1,
1135,Value Plus,Value Plus Gourmet Dish Soap,VP-01135-L,4.89,2.83,3.26,no,N
1136,Heritage Foods,Heritage Foods Extra Crunchy Frozen Vegetables,HF-01136-L,4.89,1.85,2.69,0,yes
1137,Golden Valley,Golden Valley Traditional Muffins,GV-01137-L,4.82,2.89,0.95,yes,0
1138,Family Choice,Family Choice Value Pack Shampoo,FC-01138-K,9.26,6.12,1.13,1,0
1139,Everyday Basics,Everyday Basics Value Pack Frozen Vegetables,EB-01139-O,8.53,4.08,,False,False
1140,cRYSTAL sPRINGS,Crystal Springs Extra Crunchy Salmon Fillet,CS-01140-V,13.75,8.7,2.39,no,0
1141,Natures Best,Natures Best Fresh Milk,NB-01141-M,6.46,3.77,2.32,1,False
1142,EVERYDAY BASICS,Everyday Basics Classic Muffins,EB-01142-G,1.85,0.89,1.05,1.0,0
1143,Meadowbrook,Meadowbrook Low Sodium Tea,M-01143-A,$7.21,4.39,0.73,no,0
1144,Value Plus,Value Plus Original Shampoo,VP-01144-R,$4.06,2.09,1.12,1,No
1145,  Crystal Springs  ,Crystal Springs Value Pack Apples,CS-01145-N,$2.53,1.55,2.24,Y,0
1146,Northern Mills,Northern Mills Organic Lettuce,NM-01146-Q,0.89,0.43,2.76,N,0
1147,Meadowbrook,Meadowbrook Jumbo Ground Beef,M-01147-W,4.26,2.86,3.42,1,No
1148,EcoHarvest,EcoHarvest Gourmet Vitamins,E-01148-I,5.66,3.11,0.66,1,N
1149,EcoHarvest,EcoHarvest Extra Crunchy Bottled Water,E-01149-Y,7.44,5.1,2.37,0,No
1150,Value Plus,Value Plus Family Size Tomatoes,VP-01150-E,$0.91,0.45,2.26,1,False
1151,GreenLeaf,GreenLeaf Gourmet TV Dinner,G-01151-K,6.84,4.08,1.85,1,False
1152,Silver Creek,Silver Creek Reduced Fat Sausage,SC-01152-Y,11.36,4.27,1.87,1,0
1153,Northern Mills,Northern Mills Deluxe Muffins,NM-01153-P,$3.10,1.53,1.01,0,No
1154,COASTAL FRESH,Coastal Fresh Jumbo Bagels,CF-01154-J,4.14,2.73,0.78,0,0
1155,Coastal Fresh,Coastal Fresh Fresh Tortilla Chips,CF-01155-V,2.77,1.76,0.29,0,0
1156,Crystal Springs,Crystal Springs Fresh Pork Chops,CS-01156-W,6.6,3.06,1.46,No,0
1157,Northern Mills,Northern Mills Gourmet Sour Cream,NM-01157-Z,1.58,0.95,0.87,,0.0
1158,Value Plus,Value Plus Family Size Yogurt,VP-01158-V,6.23,4.35,1.63,1.0,1
1159,GreenLeaf,GreenLeaf Jumbo Cream,G-01159-U,4.12,2.53,1.92,no,0
1160,Farmhouse Select,Farmhouse Select Traditional Bagels,FS-01160-Y,3.58,1.91,0.92,0,0
1161,EcoHarvest,EcoHarvest Family Size Tortilla Chips,E-01161-S,1.72,0.69,0.82,0,0.0
1162,Northern Mills,Northern Mills Gourmet Butter,NM-01162-I,3.21,1.19,2.05,1,0.0
1163,FAMILY CHOICE,Family Choice Classic Frozen Fries,FC-01163-B,4.2,2.86,1.46,Y,0
1164,Northern Mills,Northern Mills Original Soda,NM-01164-D,$6.36,4.14,,0,0
1165,Natures Best,Natures Best Extra Crunchy Sports Drink,NB-01165-G,4.78,2.4,1.8,1,0
1166,Everyday Basics,Everyday Basics Classic Tuna,EB-01166-W,11.89,,1.27,0,0
1167,Golden Harvest,Golden Harvest Jumbo Crab Legs,GH-01167-X,11.27,3.97,2.38,Yes,0
1168,  Hilltop Farms  ,Hilltop Farms Classic Tea,HF-01168-E,5.78,6.39,2.15,0,0
1169,Everyday Basics,Everyday Basics Lite Potato Chips,EB-01169-U,$3.74,2.14,0.82,Y,0
1170,Crystal Springs,Crystal Springs Organic Popcorn,CS-01170-Q,2.7,1.55,0.6,0,0
1171,URBAN PANTRY,Urban Pantry Fresh Dish Soap,UP-01171-V,4.1,2.57,1.03,No,0
1172,BluePeak,BluePeak Classic Bread,B-01172-O,2.74,1.38,1.41,1,0
1173,TrueTaste,TrueTaste Original Tortilla Chips,T-01173-S,4.09,2.76,0.51,0,0.0
1174,Golden Valley,Golden Valley Traditional Paper Towels,GV-01174-Z,7.95,2.97,1.39,1,0
1175,Golden Harvest,Golden Harvest Classic Muffins,GH-01175-J,2.06,1.18,0.62,no,0
1176,Northern Mills,Northern Mills Classic Crackers,NM-01176-M,$4.69,1.83,0.37,Y,0
1177,Sunrise Organics,Sunrise Organics Gourmet Napkins,SO-01177-Z,10.38,4.95,1.14,1,0
1178,Northern Mills,Northern Mills Gourmet Bottled Water,NM-01178-P,6.67,4.33,1.29,0.0,0
1179,GreenLeaf,GreenLeaf Family Size Napkins,G-01179-L,5.63,2.95,1.21,True,0
1180,GreenLeaf,GreenLeaf Value Pack Popcorn,G-01180-U,4.19,2.54,0.94,0,1
1181,Meadowbrook,Meadowbrook Value Pack Laundry Detergent,M-01181-B,5.09,2.21,3.39,0,0
1182,Family Choice,Family Choice Family Size Waffles,FC-01182-P,5.76,3.85,1.34,yes,0
1183,Wholesome Co,Wholesome Co Mini Sour Cream,WC-01183-M,4.96,2.55,2.36,0,yes
1184,Heritage Foods,Heritage Foods Value Pack Bananas,HF-01184-K,2.64,3.2,0.84,0,0.0
1185,tRUEtASTE,TrueTaste Lite Butter,T-01185-E,3.34,1.8,1.2,1,1
1186,Wholesome Co,Wholesome Co Organic Lettuce,WC-01186-X,1.71,1.16,2.15,0,N
1187,Family Choice,Family Choice Family Size Popcorn,FC-01187-C,1.76,1.07,0.44,0,N
1188,BluePeak,BluePeak Traditional Aluminum Foil,B-01188-L,$4.53,1.91,3.09,0,0.0
1189,TrueTaste,TrueTaste Value Pack Soda,t-01189-e,6.82,3.91,2.87,1,0
1190,Crystal Springs,Crystal Springs Jumbo Tomatoes,CS-01190-J,1.87,0.98,2.01,N,0
1191,Value Plus,Value Plus Traditional Tomatoes,VP-01191-H,0.64,0.38,1.99,1,0
1192,GreenLeaf,GreenLeaf Value Pack Bottled Water,G-01192-M,5.53,2.39,1.66,0,False
1193,Golden Valley,Golden Valley Fresh Pretzels,GV-01193-M,3.32,1.69,0.66,1,0
1194,Premium Choice,Premium Choice Deluxe Bagels,PC-01194-A,3.9,1.6,0.53,0,0
1195,TrueTaste,TrueTaste Jumbo Deodorant,T-01195-N,7.11,3.46,0.39,1,0
1196,Prime Select,Prime Select Mini Cookies,PS-01196-E,4.72,2.4,0.42,1,1
1197,Wholesome Co,Wholesome Co Reduced Fat Soda,WC-01197-C,1.73,1.12,2.79,,0
1198,Meadowbrook,Meadowbrook Original Sour Cream,M-01198-Y,2.61,1.47,0.88,0,0
1199,Prime Select,Prime Select Low Sodium Cookies,PS-01199-Q,1.59,0.98,0.81,1,0
1200,Sunrise Organics,Sunrise Organics Extra Crunchy Cream,SO-01200-Q,5.48,1.93,1.97,0,Y
1201,Urban Pantry,Urban Pantry Extra Crunchy Bananas,UP-01201-X,$0.69,0.46,1.53,1,0
1202,premium choice,Premium Choice Original Tortilla Chips,PC-01202-N,4.28,2.95,0.78,1,1
1203,BluePeak,BluePeak Organic Shampoo,B-01203-E,10.61,3.92,0.58,1,0.0
1204,Meadowbrook,Meadowbrook Value Pack Butter,M-01204-K,1.98,0.71,1.99,Y,N
1205,American Classic,American Classic Jumbo Tilapia,AC-01205-S,8.9,4.02,0.54,0,False
1206,Northern Mills,Northern Mills Gourmet Bacon,NM-01206-Y,6.86,2.44,1.53,0,No
1207,Premium Choice,Premium Choice Extra Crunchy Onions,PC-01207-R,1.77,0.67,1.75,1,N
1208,hERITAGE fOODS,Heritage Foods Jumbo Sports Drink,HF-01208-V,2.61,1.38,0.75,1,0
1209,Sunrise Organics,Sunrise Organics Classic Toothpaste,SO-01209-Y,8.11,4.95,,1,0.0
1210,Urban Pantry,Urban Pantry Fresh Vitamins,UP-01210-I,$10.03,5.92,1.07,True,N
1211,Golden Harvest,Golden Harvest Extra Crunchy Pretzels,GH-01211-C,3.57,1.48,0.82,Yes,0
1212,golden harvest,Golden Harvest Extra Crunchy Pork Chops,GH-01212-L,11.24,4.31,0.84,1,0
1213,BluePeak,BluePeak Classic Vitamins,B-01213-J,10.58,4.53,,No,0
1214,GreenLeaf,GreenLeaf Fresh Sausage,G-01214-C,3.87,2.32,,1,0
1215,Northern Mills,Northern Mills Reduced Fat TV Dinner,NM-01215-K,4.7,2.27,1.85,True,True
1216,Hilltop Farms,Hilltop Farms Jumbo Ground Beef,HF-01216-E,3.88,1.7,3.14,0,0
1217,Urban Pantry,Urban Pantry Original Salmon Fillet,UP-01217-O,15.45,,1.34,0,0
1218,Prime Select,Prime Select Value Pack Onions,PS-01218-N,3.05,1.43,0.59,0,False
1219,Value Plus,Value Plus Deluxe Shrimp,VP-01219-P,6.7,4.03,2.49,no,0
1220,Wholesome Co,Wholesome Co Extra Crunchy Frozen Pizza,WC-01220-F,4.27,2.04,1.83,Yes,No
1221,Pure Origins,Pure Origins Extra Crunchy Paper Towels,PO-01221-C,10.69,,3.14,0,0
1222,Pure Origins,Pure Origins Low Sodium Chicken Breast,PO-01222-W,3.13,1.81,2.9,0.0,1
1223,Pure Origins,Pure Origins Reduced Fat Bagels,PO-01223-T,$1.82,0.74,1.19,1,0
1224,Value Plus,Value Plus Mini Sports Drink,VP-01224-G,1.98,1.37,2.37,0,False
1225,Premium Choice,Premium Choice Classic Donuts,PC-01225-E,2.39,1.35,0.77,1,0
1226,Meadowbrook,Meadowbrook Family Size Juice,M-01226-J,6.15,2.67,2.11,1,0
1227,Crystal Springs,Crystal Springs Value Pack Potato Chips,CS-01227-C,4.54,2.99,0.6,1,1
1228,PURE ORIGINS,Pure Origins Jumbo Milk,PO-01228-L,1.95,0.75,0.78,1,1
1229,Urban Pantry,Urban Pantry Extra Crunchy Ham,UP-01229-S,7.65,3.28,0.83,1,No
1230,ecoharvest,EcoHarvest Original Cookies,E-01230-L,1.69,0.68,0.92,no,1
1231,Coastal Fresh,Coastal Fresh Organic Bagels,CF-01231-G,5.19,2.96,0.84,False,0
1232,Sunrise Organics,Sunrise Organics Mini Shampoo,so-01232-n,7.04,2.83,0.43,1,False
1233,Meadowbrook,Meadowbrook Deluxe Soda,M-01233-A,$7.40,4.24,1.95,0,0
1234,Golden Harvest,Golden Harvest Original Potato Chips,GH-01234-W,3.93,2.31,0.82,0,0
1235,Value Plus,Value Plus Fresh Frozen Pizza,VP-01235-P,3.37,2.19,0.8,0,N
1236,Sunrise Organics,Sunrise Organics Lite Bacon,SO-01236-W,4.59,2.43,2.54,yes,No
1237,Family Choice,Family Choice Jumbo Deodorant,FC-01237-Y,11.53,5.59,1.04,0,0
1238,Crystal Springs,Crystal Springs Organic Tuna,CS-01238-C,13.23,8.72,2.24,1.0,0
1239,Farmhouse Select,Farmhouse Select Value Pack Butter,FS-01239-Z,3.94,1.65,,No,1
1240,Hilltop Farms,Hilltop Farms Value Pack Pork Chops,HF-01240-Z,5.17,2.01,2.33,0,0
1241,Sunrise Organics,Sunrise Organics Extra Crunchy Milk,SO-01241-I,4.06,2.81,1.64,0,
1242,Value Plus,Value Plus Original Cookies,VP-01242-M,4.02,2.06,0.43,0,No
1243,Meadowbrook,Meadowbrook Deluxe Sausage,M-01243-R,3.55,2.39,2.82,1,1
1244,HILLTOP FARMS,Hilltop Farms Jumbo Pork Chops,hf-01244-o,7.39,2.66,1.75,0,no
1245,Silver Creek,Silver Creek Gourmet Pork Chops,SC-01245-O,11.03,5.84,1.46,0,0
1246,  Wholesome Co,Wholesome Co Mini Sour Cream,WC-01246-Y,$4.88,1.74,0.72,0.0,Yes
1247,Natures Best,Natures Best Original Onions,NB-01247-X,1.54,0.56,1.58,1,0
1248,Sunrise Organics,Sunrise Organics Organic Ground Beef,SO-01248-L,7.0,4.74,2.51,0,N
1249,Crystal Springs,Crystal Springs Reduced Fat Lettuce,CS-01249-I,2.73,1.28,2.64,0,N
1250,Hilltop Farms,Hilltop Farms Mini Cookies,HF-01250-Y,2.03,1.27,0.38,1,0
1251,Prime Select,Prime Select Fresh Cheese,PS-01251-M,3.88,1.82,0.82,1.0,0
1252,Northern Mills,Northern Mills Value Pack Sports Drink,NM-01252-L,7.18,4.69,1.06,1,no
1253,Wholesome Co,Wholesome Co Value Pack Rolls,WC-01253-E,2.49,1.25,1.28,Y,no
1254,  cOASTAL fRESH,Coastal Fresh Family Size Deodorant,CF-01254-O,3.25,1.27,0.45,Y,0.0
1255,WHOLESOME CO,Wholesome Co Extra Crunchy Toothpaste,WC-01255-V,9.4,3.37,1.02,1,N
1256,SUNRISE ORGANICS,Sunrise Organics Extra Crunchy Deodorant,so-01256-o,9.77,6.51,1.04,0,no
1257,Sunrise Organics,Sunrise Organics Mini Lettuce,SO-01257-Y,2.39,0.95,1.88,0,0
1258,Prime Select  ,Prime Select Reduced Fat Ground Beef,PS-01258-B,4.07,1.54,1.16,0,0
1259,EcoHarvest,EcoHarvest Organic Bagels,E-01259-Z,5.16,2.51,1.24,0,0
1260,Premium Choice,Premium Choice Mini Deodorant,PC-01260-B,9.06,5.26,0.55,0,0
1261,Coastal Fresh,Coastal Fresh Lite Coffee,CF-01261-Q,2.7,0.97,1.29,1,0
1262,Meadowbrook,Meadowbrook Classic Napkins,M-01262-U,5.42,3.77,3.8,1,0
1263,Hilltop Farms,Hilltop Farms Traditional Ice Cream,HF-01263-U,8.13,4.2,1.96,1,0
1264,Meadowbrook,Meadowbrook Family Size Lotion,M-01264-J,6.3,3.0,1.04,0,0
1265,silver creek,Silver Creek Extra Crunchy Bananas,SC-01265-T,2.85,1.73,2.76,1,0.0
1266,GreenLeaf,GreenLeaf Deluxe Cookies,G-01266-I,1.89,1.11,0.7,0,0
1267,American Classic,American Classic Jumbo Sour Cream,AC-01267-K,3.9,2.21,1.28,1,0
1268,Sunrise Organics,Sunrise Organics Low Sodium Frozen Fries,SO-01268-N,2.78,1.7,2.84,1,0
1269,Wholesome Co,Wholesome Co Mini Toothpaste,WC-01269-A,4.2,2.68,1.15,0,0
1270,Value Plus,Value Plus Low Sodium Cookies,VP-01270-R,4.82,2.28,0.84,0,1
1271,Prime Select,Prime Select Low Sodium Pork Chops,PS-01271-Z,9.22,3.27,2.02,1,
1272,CRYSTAL SPRINGS,Crystal Springs Organic Coffee,CS-01272-O,3.67,1.66,0.7,1,0.0
1273,American Classic,American Classic Deluxe Cookies,AC-01273-P,3.98,2.12,0.52,,0
1274,GOLDEN VALLEY,Golden Valley Gourmet Ice Cream,GV-01274-O,7.93,5.29,1.12,1.0,N
1275,Sunrise Organics,Sunrise Organics Traditional Tuna,SO-01275-M,14.18,5.03,1.42,1,0
1276,Meadowbrook,Meadowbrook Gourmet Bread,M-01276-B,2.5,1.41,1.21,1,0
1277,COASTAL FRESH,Coastal Fresh Mini Apples,CF-01277-Z,3.41,1.71,2.45,1,0.0
1278,Family Choice,Family Choice Deluxe Chicken Breast,FC-01278-X,$3.26,2.01,2.82,No,1.0
1279,Golden Valley,Golden Valley Gourmet Onions,GV-01279-A,3.85,1.49,2.56,1,No
1280,tRUEtASTE,TrueTaste Low Sodium Sausage,T-01280-N,11.95,8.27,2.21,0,N
1281,Pure Origins,Pure Origins Fresh Juice,po-01281-w,3.07,1.53,0.84,0,0
1282,TrueTaste,TrueTaste Fresh Bacon,T-01282-E,7.88,3.6,,0,no
1283,PREMIUM CHOICE,Premium Choice Organic Bread,PC-01283-S,4.49,2.35,1.26,N,0
1284,Coastal Fresh,Coastal Fresh Classic Muffins,CF-01284-W,$4.84,3.11,1.08,1,0
1285,Northern Mills,Northern Mills Gourmet Bottled Water,NM-01285-X,2.91,1.71,2.17,yes,0
1286,premium choice,Premium Choice Low Sodium Paper Towels,PC-01286-B,9.18,5.83,3.01,0,no
1287,Family Choice,Family Choice Value Pack Dish Soap,FC-01287-Q,$3.18,1.76,3.19,0,0
1288,Coastal Fresh,Coastal Fresh Family Size Sausage,CF-01288-K,8.94,4.51,1.03,1,0
1289,Coastal Fresh,Coastal Fresh Low Sodium Cream,CF-01289-F,5.11,3.14,1.74,1,0
1290,Northern Mills,Northern Mills Reduced Fat Laundry Detergent,NM-01290-L,8.75,3.4,3.08,1.0,0
1291,Sunrise Organics,Sunrise Organics Reduced Fat Tea,SO-01291-I,2.23,1.3,2.05,Yes,0
1292,Hilltop Farms,Hilltop Farms Organic Juice,HF-01292-E,3.52,1.65,,yes,N
1293,Golden Harvest,Golden Harvest Value Pack Potato Chips,GH-01293-D,3.05,1.73,0.32,0,0
1294,fARMHOUSE sELECT,Farmhouse Select Fresh Bread,FS-01294-W,5.16,2.21,0.8,1,no
1295,GreenLeaf,GreenLeaf Organic Ham,G-01295-V,8.6,3.82,2.57,0.0,0
1296,Wholesome Co,Wholesome Co Family Size Salmon Fillet,WC-01296-G,15.67,9.18,1.16,0,0
1297,American Classic,American Classic Organic Bacon,AC-01297-J,11.2,5.95,2.14,0,1
1298,Prime Select,Prime Select Low Sodium Yogurt,PS-01298-C,4.24,1.85,1.22,No,True
1299,Pure Origins,Pure Origins Deluxe Tortilla Chips,PO-01299-C,4.86,1.87,0.82,1,Y
1300,EcoHarvest,EcoHarvest Classic Carrots,E-01300-S,3.2,1.94,,No,False
1301,Value Plus,Value Plus Lite Crackers,VP-01301-A,4.94,,0.83,no,0
1302,heritage foods,Heritage Foods Value Pack Crab Legs,HF-01302-C,8.07,5.11,0.59,1,0
1303,EcoHarvest,EcoHarvest Value Pack Tomatoes,E-01303-A,1.46,1.0,2.22,,No
1304,Silver Creek,Silver Creek Traditional Crab Legs,SC-01304-X,9.66,4.4,1.9,1,No
1305,Coastal Fresh,Coastal Fresh Original Milk,CF-01305-S,3.44,2.18,1.52,0,No
1306,Natures Best,Natures Best Organic Lotion,NB-01306-C,11.46,6.96,0.32,True,0
1307,EcoHarvest,EcoHarvest Low Sodium Crackers,E-01307-C,2.17,0.95,0.35,0,0
1308,Family Choice,Family Choice Lite Coffee,FC-01308-B,$3.31,1.87,2.35,1,0
1309,Silver Creek,Silver Creek Value Pack Coffee,SC-01309-R,2.05,1.29,1.92,0,N
1310,Coastal Fresh  ,Coastal Fresh Lite Tortilla Chips,CF-01310-J,1.67,0.74,0.44,1,N
1311,Coastal Fresh,Coastal Fresh Value Pack Trash Bags,CF-01311-J,6.8,3.27,,1,0
1312,TrueTaste,TrueTaste Organic Ice Cream,T-01312-V,2.75,1.33,2.95,1,0
1313,Golden Valley,Golden Valley Original Tortilla Chips,GV-01313-K,$1.63,0.99,0.71,1,0
1314,Golden Valley,Golden Valley Low Sodium Paper Towels,GV-01314-T,6.45,3.86,1.13,0,0
1315,Golden Harvest,Golden Harvest Original Juice,GH-01315-X,1.91,0.9,1.0,1,0
1316,Northern Mills,Northern Mills Organic Sour Cream,NM-01316-M,1.59,0.63,2.19,no,False
1317,TrueTaste  ,TrueTaste Organic Ham,T-01317-M,$6.54,3.63,3.47,no,0
1318,eVERYDAY bASICS,Everyday Basics Lite Cookies,eb-01318-q,3.65,2.55,0.82,1,1
1319,Pure Origins,Pure Origins Deluxe Butter,PO-01319-E,1.98,1.26,0.77,0,No
1320,EcoHarvest,EcoHarvest Lite Bread,E-01320-T,2.4,1.59,0.78,0,0
1321,Farmhouse Select,Farmhouse Select Classic Frozen Vegetables,FS-01321-B,5.03,3.35,0.99,yes,0
1322,Crystal Springs,Crystal Springs Lite Pretzels,CS-01322-N,4.27,2.62,0.54,1,no
1323,BluePeak,BluePeak Low Sodium Potato Chips,B-01323-G,1.96,0.74,0.32,1,0
1324,Golden Valley,Golden Valley Low Sodium Shampoo,GV-01324-S,12.43,5.41,0.95,0,0
1325,meadowbrook,Meadowbrook Organic Croissants,M-01325-W,$5.49,1.94,1.43,1,0
1326,Premium Choice,Premium Choice Fresh Bagels,pc-01326-b,3.85,2.59,0.31,1,0
1327,Hilltop Farms,Hilltop Farms Original Muffins,HF-01327-Q,4.14,1.84,1.24,0,no
1328,Wholesome Co,Wholesome Co Family Size Frozen Fries,WC-01328-I,6.45,3.39,1.71,1,0
1329,Family Choice,Family Choice Gourmet Waffles,FC-01329-Z,8.92,4.3,2.13,0,0
1330,American Classic,American Classic Reduced Fat Shrimp,AC-01330-Z,10.8,5.98,1.85,True,N
1331,Pure Origins,Pure Origins Value Pack Sports Drink,PO-01331-M,2.18,1.36,1.24,False,0
1332,Golden Harvest,Golden Harvest Jumbo Tilapia,GH-01332-S,13.49,8.93,0.72,0,0
1333,TrueTaste,TrueTaste Low Sodium Tortilla Chips,T-01333-A,4.67,2.0,0.56,1,True
1334,Family Choice,Family Choice Lite Milk,FC-01334-N,6.43,3.4,0.54,0,yes
1335,gREENlEAF,GreenLeaf Family Size Vitamins,G-01335-G,11.8,6.82,1.07,1,0
1336,Northern Mills,Northern Mills Traditional Frozen Fries,NM-01336-J,7.92,5.06,1.05,1,False
1337,BluePeak,BluePeak Family Size Pork Chops,B-01337-G,10.89,7.52,2.28,1,0
1338,Coastal Fresh,Coastal Fresh Traditional Crab Legs,CF-01338-J,8.87,5.81,0.79,False,0
1339,gOLDEN hARVEST,Golden Harvest Low Sodium Crab Legs,GH-01339-X,12.32,5.85,1.02,True,0
1340,Coastal Fresh,Coastal Fresh Mini Milk,CF-01340-K,6.0,2.91,2.39,0.0,No
1341,Northern Mills,Northern Mills Low Sodium Bacon,NM-01341-A,5.96,,3.31,0,False
1342,HILLTOP FARMS,Hilltop Farms Fresh Potato Chips,HF-01342-F,5.0,2.62,0.75,N,yes
1343,gOLDEN hARVEST,Golden Harvest Reduced Fat Vitamins,GH-01343-Z,3.27,1.3,0.95,True,False
1344,Natures Best,Natures Best Reduced Fat Shampoo,NB-01344-Q,11.2,6.77,0.47,No,0
1345,Golden Harvest,Golden Harvest Fresh Tortilla Chips,GH-01345-A,$3.99,2.47,0.5,1,1
1346,Hilltop Farms,Hilltop Farms Fresh Pretzels,HF-01346-H,4.69,2.16,0.49,1,0
1347,  Golden Harvest,Golden Harvest Jumbo Frozen Pizza,GH-01347-A,$4.00,1.57,2.83,0,Y
1348,GreenLeaf,GreenLeaf Fresh Ice Cream,G-01348-V,6.42,2.71,1.66,True,Y
1349,coastal fresh,Coastal Fresh Organic Tilapia,CF-01349-L,11.3,4.38,,Yes,0
1350,Crystal Springs,Crystal Springs Fresh Bread,CS-01350-B,1.59,0.62,1.23,False,0
1351,Premium Choice,Premium Choice Value Pack Trash Bags,PC-01351-I,9.05,5.18,1.4,0,False
1352,Crystal Springs,Crystal Springs Deluxe Tilapia,CS-01352-N,6.92,3.84,2.47,0,0
1353,Crystal Springs,Crystal Springs Extra Crunchy Carrots,CS-01353-C,2.87,1.59,2.25,0,0
1354,Silver Creek,Silver Creek Value Pack Deodorant,SC-01354-B,12.12,7.37,0.69,0,0.0
1355,Natures Best,Natures Best Jumbo Ice Cream,NB-01355-Y,4.22,2.95,2.12,1,1
1356,American Classic,American Classic Family Size Cookies,AC-01356-E,3.29,1.57,0.94,1,False
1357,Hilltop Farms  ,Hilltop Farms Reduced Fat Bananas,HF-01357-D,$2.82,1.37,1.29,1,0
1358,American Classic,American Classic Low Sodium Napkins,AC-01358-J,9.28,3.98,0.97,True,No
1359,Heritage Foods,Heritage Foods Fresh Crab Legs,HF-01359-T,14.12,7.84,1.5,No,0
1360,Hilltop Farms,Hilltop Farms Family Size Rolls,HF-01360-C,1.91,0.78,0.64,1,0
1361,Meadowbrook,Meadowbrook Deluxe Laundry Detergent,M-01361-N,4.32,1.97,1.81,0,No
1362,American Classic,American Classic Lite Sports Drink,AC-01362-K,7.07,2.74,2.56,Yes,0.0
1363,Coastal Fresh,Coastal Fresh Jumbo Deodorant,CF-01363-Z,7.49,5.1,0.41,0,0
1364,Hilltop Farms,Hilltop Farms Mini Apples,HF-01364-Y,1.2,0.83,2.03,0,False
1365,Heritage Foods,Heritage Foods Mini Shrimp,HF-01365-V,6.62,4.18,0.79,1,0
1366,Crystal Springs,Crystal Springs Lite Laundry Detergent,CS-01366-L,7.86,4.91,3.82,0,0
1367,Everyday Basics,Everyday Basics Original Aluminum Foil,EB-01367-Q,3.17,1.3,,0.0,0
1368,eVERYDAY bASICS,Everyday Basics Mini Vitamins,EB-01368-C,6.13,2.54,0.66,no,no
